SLN,name,tot_pop,bp_pop,bp_u18,rohh,thh,med_rent,mhi,per_as,per_bl,per_wh,per_his,tot_mf,tot_units,MAR,IncomeNeed,moymPerGr1t3_24,moymPerGrkt5_24,moymPerGr1t3_23,moymPerGrkt5_23,moymGr1t3_24,moymGrkt5_24,moymGr1t3_23,moymGrkt5_23,moymPerGr1t3_22,moymPerGrkt5_22,moymGr1t3_22,moymGrkt5_22
155,Tatum Jr Elementary,7177.7476,0.244244183230962,1047.6352,1277.8217,2168.8329,1459.33333333333,60003.6666666667,0.0108082652558025,0.353661056568777,0.0473336510188795,0.588192555001516,5,676,1382,66336,0.126315789473684,0.153623188405797,0.124293785310734,0.0985074626865672,24,53,22,33,0.111111111111111,0.117088607594937,17,37
156,Hawthorne Elementary,2729.6002,0.280438651784976,358.9949,226.4783,816.224,1321.25,62071,2.50952502128334e-05,0.0904443808291046,0.0643665691407848,0.842775986021689,2,104,988,47424,0.04,0.0353260869565217,0.041025641025641,0.0402298850574713,8,13,8,14,0.0348837209302326,0.0451807228915663,6,15
157,Hogg Elementary,3141.9652,0.107176966823184,77.0541,1352.0114,1762.6167,1610,66059,0.029640366481462,0.181493671540347,0.295502095312832,0.436815022648882,39,4414,1573.65,75535.2,0.0714285714285714,0.0749063670411985,0.0942028985507246,0.105839416058394,10,20,13,29,0.0833333333333333,0.0833333333333333,12,22
158,Hooe Elementary,3253.5848,0.163339833650563,167.9068,298.2671,1169.9891,1529.66666666667,72925.6666666667,0.00295744558432902,0.0547568946105231,0.241073876420864,0.685205438628801,1,3,,,0.0575539568345324,0.060377358490566,0.0328947368421053,0.0442176870748299,8,16,5,13,0.106666666666667,0.102990033222591,16,31
159,Hotchkiss Elementary,9213.5374,0.192477940123193,606.7638,3172.5494,4152.8758,1740.5,111500.769230769,0.055097046656586,0.177206737121401,0.285899474397315,0.433163292960639,9,3104,1199.71428571429,57586.2857142857,0.111764705882353,0.109144542772861,0.149484536082474,0.153225806451613,19,37,29,57,0.177339901477833,0.150537634408602,36,56
161,Mendez Elementary,5293.653,0.380933279910867,1124.116,623.7817,1396.771,1225.5,50078.5,2.73535118376667e-05,0.344106234390505,0.0243898306141336,0.614006263727524,2,376,1171,56208,0.0738636363636364,0.0718232044198895,0.0862068965517242,0.0903954802259887,13,26,15,32,0.0824175824175824,0.0728291316526611,15,26
162,Mockingbird Elementary,16404.1741,0.116395155791476,45.2905,5067.2882,8814.0757,1925.07692307692,148868.615384615,0.0654396005221622,0.0732144570448079,0.738382312097017,0.0880110873731827,40,6422,2003.72727272727,96178.9090909091,0.0524861878453039,0.0391849529780564,0.0359116022099448,0.0307692307692308,19,25,13,20,0.032345013477089,0.0360902255639098,12,24
163,Cedar Crest Elementary,10670.2653,0.339253317347227,1329.7686,1146.5439,3768.829,1218.9,51177.7272727273,0.00636620534636566,0.37137936954576,0.0575267327233185,0.541993421663096,12,969,1237.88888888889,59418.6666666667,0.18716577540107,0.172701949860724,0.153333333333333,0.133333333333333,35,62,23,36,0.186567164179104,0.194244604316547,25,54
164,Jones Elementary,2587.6332,0.233232940433752,350.932,293.6978,744.3805,1239.8,53063.8,2.23370143805544e-05,0.0111300550634456,0.0531403755369965,0.931033424675491,9,382,1142.6,54844.8,0.0848484848484849,0.0727272727272727,0.0747126436781609,0.068421052631579,14,28,13,26,0.0894736842105263,0.0797872340425532,17,30
166,Kiest Elementary,5832.4311,0.155904662122798,277.6321,535.9868,1824.2208,1642,66859.75,0.0160826246194319,0.0913140491278157,0.166973819887902,0.711365008666798,0,0,,,0.0748898678414097,0.0701754385964912,0.079295154185022,0.0679824561403509,17,32,18,31,0.101769911504425,0.0769230769230769,23,37
167,Kleberg Elementary,8951.1518,0.126238413250907,324.6918,707.0237,2668.1056,1342.14285714286,66944,0.0155040382624279,0.180932156686249,0.153267839787948,0.644902983323331,5,684,1333.5,64008,0.0637119113573407,0.0763473053892216,0.0954907161803713,0.0932568149210904,23,51,36,65,0.0769230769230769,0.0816618911174785,28,57
168,Knight Elementary,4942.5926,0.187712740070869,228.2122,1358.4678,2250.4073,1427.2,61331.6,0.0519913172694023,0.119549950364107,0.191034215524864,0.608477057162267,9,1464,1689.14285714286,81078.8571428572,0.106870229007634,0.0859375,0.0703125,0.0676691729323308,14,22,9,18,0.0625,0.0543478260869565,9,15
169,Kramer Elementary,12723.1201,0.0605487564327873,61.2124,4897.1522,7171.8185,1898.09090909091,119121.454545455,0.029110697461702,0.181152176658303,0.553875412997163,0.198377330415988,20,5472,1641,78768,0.114093959731544,0.0876623376623377,0.112582781456954,0.101226993865031,17,27,17,33,0.0883977900552486,0.0826210826210826,16,29
170,Lagow Elementary,5301.2442,0.0872534413713671,205.0073,522.0847,1532.2211,1280.83333333333,60454.5,0.00174740111010166,0.181466909221047,0.0978938491458288,0.713766553142374,5,523,1409.33333333333,67648,0.0496894409937888,0.0757575757575758,0.0895522388059701,0.0647887323943662,8,25,18,23,0.0659340659340659,0.0696378830083566,12,25
171,Lakewood Elementary,17361.835,0.0321787990727939,63.3872,1850.8781,7120.0066,1776.09090909091,138927.5,0.0260087197004234,0.0301847414170219,0.783106163605402,0.119841514448214,10,1218,1674.88888888889,80394.6666666667,0.00522648083623693,0.00749063670411985,0.0189328743545611,0.0157068062827225,3,8,11,15,0.0091743119266055,0.00834202294056309,5,8
172,Brashear Elementary,7590.5152,0.225910080517328,920.6457,1052.3681,2268.315,1294.57142857143,65151.375,0.000980012529320803,0.159601458936542,0.0258946718135812,0.811040085921968,2,530,1298.5,62328,0.03584229390681,0.0386847195357834,0.0427046263345196,0.0358490566037736,10,20,12,19,0.0510948905109489,0.043956043956044,14,24
173,Moroles Elementary,6091.6562,0.0719913576212656,78.597,2652.3626,3432.3427,1344,66860.8571428571,0.0330883413939217,0.22553149010609,0.293658381443129,0.428570115299678,21,5388,1750.88888888889,84042.6666666667,0.087248322147651,0.0654761904761905,0.0846153846153846,0.0644171779141104,13,22,11,21,0.037593984962406,0.0520231213872832,5,18
174,Geneva Heights Elementary,13371.8537,0.0613434022240312,17.1066,3529.2924,7034.2155,1766.64285714286,132696.5,0.0456023236329605,0.0221653860900378,0.744920833227483,0.135491124914117,109,4232,1748.19047619048,83913.1428571429,0.0748299319727891,0.06,0.149350649350649,0.12,11,18,23,30,0.0786516853932584,0.0953947368421053,14,29
175,Umphrey Lee Elementary,8727.0212,0.329046272971126,1289.8875,1504.1018,2726.3206,1403.25,55580.5,0.00212601752359671,0.531078004027308,0.0288667684226549,0.434816292184554,8,1504,1260.42857142857,60500.5714285714,0.171875,0.163636363636364,0.184210526315789,0.183206106870229,33,63,35,72,0.148809523809524,0.127906976744186,25,44
176,Lowe Sr Elementary,3256.6677,0.262487327153458,482.6953,1294.7603,1373.4492,1075.83333333333,43851.5,0.177104160796019,0.314926389327348,0.101935791606862,0.363852535522737,11,2130,902.25,43308,0.0855855855855856,0.075,0.108786610878661,0.116379310344828,19,33,26,54,0.128,0.115546218487395,32,55
177,Lipscomb Elementary,6865.3705,0.180835819421545,361.2285,2198.2681,3338.7394,1396.75,90531.5,0.020263859029895,0.212704645728879,0.45911621230056,0.282771978584404,100,2206,1123.97368421053,53950.7368421053,0.0822784810126582,0.0879478827361564,0.0509554140127389,0.0474683544303798,13,27,8,15,0.0655737704918033,0.0619469026548673,12,21
178,Holland at Lisbon Elementary,4426.7925,0.257854710831827,451.2643,574.5696,1557.2884,1191.8,38302.4,0.00647486865490081,0.466052068173514,0.014196283200534,0.505438282910256,1,193,1474,70752,0.107594936708861,0.0841750841750842,0.0941176470588235,0.0939597315436242,17,25,16,28,0.0670731707317073,0.086687306501548,11,28
180,Macon Elementary,3779.2155,0.208580272810587,334.7857,334.2467,1067.6656,1238.5,51737.3333333333,0.0109801624173059,0.157447385575128,0.0712727813484042,0.757797087781842,1,39,,,0.0450450450450451,0.0446009389671362,0.0639269406392694,0.0491803278688525,10,19,14,21,0.0363636363636364,0.0376470588235294,8,16
181,Maple Lawn Elementary,22413.2485,0.139180752848031,526.0062,10267.3488,12714.0172,1565.68421052632,81521.5263157895,0.101104041210269,0.18515364696019,0.344335935953238,0.339601539687565,81,11571,1496.88333333333,71850.4,0.213675213675214,0.197396963123644,0.187214611872146,0.196902654867257,50,91,41,89,0.257936507936508,0.243243243243243,65,117
