SLN,name,SchoolYear,TotEvictions,EvicFilAmt,Year,rohh,moymPerGr1t3_24,moymPerGrkt5_24,moymPerGr1t3_23,moymPerGrkt5_23,moymGr1t3_24,moymGrkt5_24,moymGr1t3_23,moymGrkt5_23,evicRate,schoolType
205,Russell Elementary,2024-2025,17,4961.76666666667,2024,979.0035,0.0504587155963303,0.0558139534883721,0.0705394190871369,0.082135523613963,11,24,17,40,17.364595734336,Elementary School
206,Sanger Elementary,2017-2018,119,855.675798319328,2017,1929.3795,0.037037037037037,0.0471092077087794,0.0511811023622047,0.0444915254237288,9,22,13,21,61.6778606800788,Elementary School
206,Sanger Elementary,2018-2019,115,755.678956521739,2018,1929.3795,0.037037037037037,0.0471092077087794,0.0511811023622047,0.0444915254237288,9,22,13,21,59.6046552790677,Elementary School
206,Sanger Elementary,2019-2020,121,699.291900826446,2019,1929.3795,0.037037037037037,0.0471092077087794,0.0511811023622047,0.0444915254237288,9,22,13,21,62.7144633805843,Elementary School
206,Sanger Elementary,2020-2021,19,4670.010625,2020,1929.3795,0.037037037037037,0.0471092077087794,0.0511811023622047,0.0444915254237288,9,22,13,21,9.84772565480249,Elementary School
206,Sanger Elementary,2021-2022,58,2058.93896551724,2021,1929.3795,0.037037037037037,0.0471092077087794,0.0511811023622047,0.0444915254237288,9,22,13,21,30.0614783146602,Elementary School
206,Sanger Elementary,2022-2023,57,2576.8358490566,2022,1929.3795,0.037037037037037,0.0471092077087794,0.0511811023622047,0.0444915254237288,9,22,13,21,29.5431769644075,Elementary School
206,Sanger Elementary,2023-2024,66,4080.28440677966,2023,1929.3795,0.037037037037037,0.0471092077087794,0.0511811023622047,0.0444915254237288,9,22,13,21,34.2078891166823,Elementary School
206,Sanger Elementary,2024-2025,19,2717.07428571429,2024,1929.3795,0.037037037037037,0.0471092077087794,0.0511811023622047,0.0444915254237288,9,22,13,21,9.84772565480249,Elementary School
207,San Jacinto Elementary,2017-2018,15,768.898,2017,334.4901,0.0529100529100529,0.0617977528089888,0.12565445026178,0.0989010989010989,10,22,24,36,44.8443765600238,Elementary School
207,San Jacinto Elementary,2018-2019,29,1317.96551724138,2018,334.4901,0.0529100529100529,0.0617977528089888,0.12565445026178,0.0989010989010989,10,22,24,36,86.6991280160459,Elementary School
207,San Jacinto Elementary,2019-2020,18,1630.22833333333,2019,334.4901,0.0529100529100529,0.0617977528089888,0.12565445026178,0.0989010989010989,10,22,24,36,53.8132518720285,Elementary School
207,San Jacinto Elementary,2020-2021,33,3153.88966666667,2020,334.4901,0.0529100529100529,0.0617977528089888,0.12565445026178,0.0989010989010989,10,22,24,36,98.6576284320522,Elementary School
207,San Jacinto Elementary,2021-2022,14,2130.78214285714,2021,334.4901,0.0529100529100529,0.0617977528089888,0.12565445026178,0.0989010989010989,10,22,24,36,41.8547514560222,Elementary School
207,San Jacinto Elementary,2022-2023,13,4214.0225,2022,334.4901,0.0529100529100529,0.0617977528089888,0.12565445026178,0.0989010989010989,10,22,24,36,38.8651263520206,Elementary School
207,San Jacinto Elementary,2023-2024,22,4986.04933333333,2023,334.4901,0.0529100529100529,0.0617977528089888,0.12565445026178,0.0989010989010989,10,22,24,36,65.7717522880348,Elementary School
207,San Jacinto Elementary,2024-2025,7,3952.99,2024,334.4901,0.0529100529100529,0.0617977528089888,0.12565445026178,0.0989010989010989,10,22,24,36,20.9273757280111,Elementary School
208,Seagoville Elementary,2017-2018,96,774.406979166667,2017,786.0365,0.0909090909090909,0.0756143667296786,0.0827067669172932,0.0695488721804511,23,40,22,37,122.131733068375,Elementary School
208,Seagoville Elementary,2018-2019,100,1043.1275,2018,786.0365,0.0909090909090909,0.0756143667296786,0.0827067669172932,0.0695488721804511,23,40,22,37,127.220555279558,Elementary School
208,Seagoville Elementary,2019-2020,48,1376.71625,2019,786.0365,0.0909090909090909,0.0756143667296786,0.0827067669172932,0.0695488721804511,23,40,22,37,61.0658665341877,Elementary School
208,Seagoville Elementary,2020-2021,31,2533.83448275862,2020,786.0365,0.0909090909090909,0.0756143667296786,0.0827067669172932,0.0695488721804511,23,40,22,37,39.4383721366629,Elementary School
208,Seagoville Elementary,2021-2022,63,1930.3453968254,2021,786.0365,0.0909090909090909,0.0756143667296786,0.0827067669172932,0.0695488721804511,23,40,22,37,80.1489498261213,Elementary School
208,Seagoville Elementary,2022-2023,50,2808.307,2022,786.0365,0.0909090909090909,0.0756143667296786,0.0827067669172932,0.0695488721804511,23,40,22,37,63.6102776397788,Elementary School
208,Seagoville Elementary,2023-2024,42,3545.86379310345,2023,786.0365,0.0909090909090909,0.0756143667296786,0.0827067669172932,0.0695488721804511,23,40,22,37,53.4326332174142,Elementary School
208,Seagoville Elementary,2024-2025,15,3861.9875,2024,786.0365,0.0909090909090909,0.0756143667296786,0.0827067669172932,0.0695488721804511,23,40,22,37,19.0830832919336,Elementary School
209,Silberstein Elementary,2017-2018,24,748.121666666667,2017,637.0756,0.0666666666666667,0.0608108108108108,0.06,0.0486111111111111,14,27,12,21,37.6721381261502,Elementary School
209,Silberstein Elementary,2018-2019,33,846.910909090909,2018,637.0756,0.0666666666666667,0.0608108108108108,0.06,0.0486111111111111,14,27,12,21,51.7991899234565,Elementary School
209,Silberstein Elementary,2019-2020,13,1692.30076923077,2019,637.0756,0.0666666666666667,0.0608108108108108,0.06,0.0486111111111111,14,27,12,21,20.405741484998,Elementary School
209,Silberstein Elementary,2020-2021,8,459.79125,2020,637.0756,0.0666666666666667,0.0608108108108108,0.06,0.0486111111111111,14,27,12,21,12.5573793753834,Elementary School
209,Silberstein Elementary,2021-2022,18,760.758823529412,2021,637.0756,0.0666666666666667,0.0608108108108108,0.06,0.0486111111111111,14,27,12,21,28.2541035946126,Elementary School
209,Silberstein Elementary,2022-2023,27,2897.07791666667,2022,637.0756,0.0666666666666667,0.0608108108108108,0.06,0.0486111111111111,14,27,12,21,42.381155391919,Elementary School
209,Silberstein Elementary,2023-2024,30,2781.3152173913,2023,637.0756,0.0666666666666667,0.0608108108108108,0.06,0.0486111111111111,14,27,12,21,47.0901726576877,Elementary School
209,Silberstein Elementary,2024-2025,10,2264.94875,2024,637.0756,0.0666666666666667,0.0608108108108108,0.06,0.0486111111111111,14,27,12,21,15.6967242192292,Elementary School
210,Stemmons Elementary,2017-2018,30,782.777333333333,2017,2093.3138,0.0441176470588235,0.0435643564356436,0.051792828685259,0.0628803245436106,12,22,13,31,14.3313439198652,Elementary School
210,Stemmons Elementary,2018-2019,33,1193.67636363636,2018,2093.3138,0.0441176470588235,0.0435643564356436,0.051792828685259,0.0628803245436106,12,22,13,31,15.7644783118518,Elementary School
210,Stemmons Elementary,2019-2020,34,1049.93205882353,2019,2093.3138,0.0441176470588235,0.0435643564356436,0.051792828685259,0.0628803245436106,12,22,13,31,16.2421897758473,Elementary School
210,Stemmons Elementary,2020-2021,33,1342.66071428571,2020,2093.3138,0.0441176470588235,0.0435643564356436,0.051792828685259,0.0628803245436106,12,22,13,31,15.7644783118518,Elementary School
210,Stemmons Elementary,2021-2022,40,2050.684,2021,2093.3138,0.0441176470588235,0.0435643564356436,0.051792828685259,0.0628803245436106,12,22,13,31,19.1084585598203,Elementary School
210,Stemmons Elementary,2022-2023,41,2635.14324324324,2022,2093.3138,0.0441176470588235,0.0435643564356436,0.051792828685259,0.0628803245436106,12,22,13,31,19.5861700238158,Elementary School
210,Stemmons Elementary,2023-2024,39,2482.0396969697,2023,2093.3138,0.0441176470588235,0.0435643564356436,0.051792828685259,0.0628803245436106,12,22,13,31,18.6307470958248,Elementary School
210,Stemmons Elementary,2024-2025,2,1381,2024,2093.3138,0.0441176470588235,0.0435643564356436,0.051792828685259,0.0628803245436106,12,22,13,31,0.955422927991016,Elementary School
211,Stevens Park Elementary,2017-2018,195,827.353435897436,2017,2305.5872,0.137546468401487,0.12770137524558,0.0881226053639847,0.0831643002028398,37,65,23,41,84.5771524061202,Elementary School
211,Stevens Park Elementary,2018-2019,207,1233.39062801932,2018,2305.5872,0.137546468401487,0.12770137524558,0.0881226053639847,0.0831643002028398,37,65,23,41,89.7819002464969,Elementary School
211,Stevens Park Elementary,2019-2020,150,1127.45733333333,2019,2305.5872,0.137546468401487,0.12770137524558,0.0881226053639847,0.0831643002028398,37,65,23,41,65.0593480047079,Elementary School
211,Stevens Park Elementary,2020-2021,93,1980.635375,2020,2305.5872,0.137546468401487,0.12770137524558,0.0881226053639847,0.0831643002028398,37,65,23,41,40.3367957629189,Elementary School
211,Stevens Park Elementary,2021-2022,141,2412.54829787234,2021,2305.5872,0.137546468401487,0.12770137524558,0.0881226053639847,0.0831643002028398,37,65,23,41,61.1557871244254,Elementary School
211,Stevens Park Elementary,2022-2023,142,4199.53022556391,2022,2305.5872,0.137546468401487,0.12770137524558,0.0881226053639847,0.0831643002028398,37,65,23,41,61.5895161111235,Elementary School
211,Stevens Park Elementary,2023-2024,247,2859.98452054795,2023,2305.5872,0.137546468401487,0.12770137524558,0.0881226053639847,0.0831643002028398,37,65,23,41,107.131059714419,Elementary School
211,Stevens Park Elementary,2024-2025,43,2825.9653125,2024,2305.5872,0.137546468401487,0.12770137524558,0.0881226053639847,0.0831643002028398,37,65,23,41,18.6503464280163,Elementary School
213,Terry Elementary,2017-2018,25,1119.44,2017,472.9745,0.0538461538461539,0.0506329113924051,0.0909090909090909,0.0737704918032787,7,12,12,18,52.8569722046326,Elementary School
213,Terry Elementary,2018-2019,25,1132.48,2018,472.9745,0.0538461538461539,0.0506329113924051,0.0909090909090909,0.0737704918032787,7,12,12,18,52.8569722046326,Elementary School
213,Terry Elementary,2019-2020,17,1793.58823529412,2019,472.9745,0.0538461538461539,0.0506329113924051,0.0909090909090909,0.0737704918032787,7,12,12,18,35.9427410991502,Elementary School
213,Terry Elementary,2020-2021,12,794,2020,472.9745,0.0538461538461539,0.0506329113924051,0.0909090909090909,0.0737704918032787,7,12,12,18,25.3713466582236,Elementary School
213,Terry Elementary,2021-2022,13,3156.15384615385,2021,472.9745,0.0538461538461539,0.0506329113924051,0.0909090909090909,0.0737704918032787,7,12,12,18,27.485625546409,Elementary School
213,Terry Elementary,2022-2023,15,2510,2022,472.9745,0.0538461538461539,0.0506329113924051,0.0909090909090909,0.0737704918032787,7,12,12,18,31.7141833227796,Elementary School
213,Terry Elementary,2023-2024,16,4638.41666666667,2023,472.9745,0.0538461538461539,0.0506329113924051,0.0909090909090909,0.0737704918032787,7,12,12,18,33.8284622109649,Elementary School
213,Terry Elementary,2024-2025,11,3551,2024,472.9745,0.0538461538461539,0.0506329113924051,0.0909090909090909,0.0737704918032787,7,12,12,18,23.2570677700383,Elementary School
215,Fridia Elementary,2017-2018,51,1895.66705882353,2017,395.6678,0.0845070422535211,0.137254901960784,0.139784946236559,0.105882352941176,6,21,13,18,128.896008216994,Elementary School
215,Fridia Elementary,2018-2019,48,1662.94229166667,2018,395.6678,0.0845070422535211,0.137254901960784,0.139784946236559,0.105882352941176,6,21,13,18,121.313890086583,Elementary School
215,Fridia Elementary,2019-2020,39,1336.54,2019,395.6678,0.0845070422535211,0.137254901960784,0.139784946236559,0.105882352941176,6,21,13,18,98.5675356953485,Elementary School
215,Fridia Elementary,2020-2021,25,1953.48428571429,2020,395.6678,0.0845070422535211,0.137254901960784,0.139784946236559,0.105882352941176,6,21,13,18,63.1843177534285,Elementary School
215,Fridia Elementary,2021-2022,29,3426.48172413793,2021,395.6678,0.0845070422535211,0.137254901960784,0.139784946236559,0.105882352941176,6,21,13,18,73.2938085939771,Elementary School
215,Fridia Elementary,2022-2023,36,3607.68444444444,2022,395.6678,0.0845070422535211,0.137254901960784,0.139784946236559,0.105882352941176,6,21,13,18,90.9854175649371,Elementary School
215,Fridia Elementary,2023-2024,47,3615.76473684211,2023,395.6678,0.0845070422535211,0.137254901960784,0.139784946236559,0.105882352941176,6,21,13,18,118.786517376446,Elementary School
215,Fridia Elementary,2024-2025,38,3531.696,2024,395.6678,0.0845070422535211,0.137254901960784,0.139784946236559,0.105882352941176,6,21,13,18,96.0401629852113,Elementary School
216,Titche Elementary,2017-2018,292,1149.0726369863,2017,2161.6996,0.171974522292994,0.140939597315436,0.115646258503401,0.120274914089347,54,84,34,70,135.078898104066,Elementary School
216,Titche Elementary,2018-2019,300,1019.88953333333,2018,2161.6996,0.171974522292994,0.140939597315436,0.115646258503401,0.120274914089347,54,84,34,70,138.779689832944,Elementary School
216,Titche Elementary,2019-2020,275,852.836763636364,2019,2161.6996,0.171974522292994,0.140939597315436,0.115646258503401,0.120274914089347,54,84,34,70,127.214715680199,Elementary School
216,Titche Elementary,2020-2021,112,2588.03306122449,2020,2161.6996,0.171974522292994,0.140939597315436,0.115646258503401,0.120274914089347,54,84,34,70,51.8110842042993,Elementary School
216,Titche Elementary,2021-2022,182,2239.24164835165,2021,2161.6996,0.171974522292994,0.140939597315436,0.115646258503401,0.120274914089347,54,84,34,70,84.1930118319863,Elementary School
216,Titche Elementary,2022-2023,247,3412.35644351464,2022,2161.6996,0.171974522292994,0.140939597315436,0.115646258503401,0.120274914089347,54,84,34,70,114.261944629124,Elementary School
216,Titche Elementary,2023-2024,365,2028.11593650794,2023,2161.6996,0.171974522292994,0.140939597315436,0.115646258503401,0.120274914089347,54,84,34,70,168.848622630082,Elementary School
216,Titche Elementary,2024-2025,188,1816.67029761905,2024,2161.6996,0.171974522292994,0.140939597315436,0.115646258503401,0.120274914089347,54,84,34,70,86.9686056286452,Elementary School
218,Truett Elementary,2017-2018,172,1146.54813953488,2017,2178.5216,0.116788321167883,0.121890547263682,0.119512195121951,0.122503328894807,48,98,49,92,78.9526254869357,Elementary School
218,Truett Elementary,2018-2019,264,1125.99227272727,2018,2178.5216,0.116788321167883,0.121890547263682,0.119512195121951,0.122503328894807,48,98,49,92,121.183099584599,Elementary School
218,Truett Elementary,2019-2020,241,860.68643153527,2019,2178.5216,0.116788321167883,0.121890547263682,0.119512195121951,0.122503328894807,48,98,49,92,110.625481060183,Elementary School
218,Truett Elementary,2020-2021,144,2293.16196969697,2020,2178.5216,0.116788321167883,0.121890547263682,0.119512195121951,0.122503328894807,48,98,49,92,66.0998725006904,Elementary School
218,Truett Elementary,2021-2022,210,1622.15292079208,2021,2178.5216,0.116788321167883,0.121890547263682,0.119512195121951,0.122503328894807,48,98,49,92,96.3956473968401,Elementary School
218,Truett Elementary,2022-2023,260,1790.17746478873,2022,2178.5216,0.116788321167883,0.121890547263682,0.119512195121951,0.122503328894807,48,98,49,92,119.346992015135,Elementary School
218,Truett Elementary,2023-2024,158,1904.967,2023,2178.5216,0.116788321167883,0.121890547263682,0.119512195121951,0.122503328894807,48,98,49,92,72.5262489938131,Elementary School
218,Truett Elementary,2024-2025,79,2737.8596,2024,2178.5216,0.116788321167883,0.121890547263682,0.119512195121951,0.122503328894807,48,98,49,92,36.2631244969065,Elementary School
219,Turner Elementary,2017-2018,122,1662.83680327869,2017,1767.0264,0.185840707964602,0.168032786885246,0.181159420289855,0.149019607843137,21,41,25,38,69.0425451481653,Elementary School
219,Turner Elementary,2018-2019,147,1429.33346938776,2018,1767.0264,0.185840707964602,0.168032786885246,0.181159420289855,0.149019607843137,21,41,25,38,83.190607678527,Elementary School
219,Turner Elementary,2019-2020,125,1977.63616,2019,1767.0264,0.185840707964602,0.168032786885246,0.181159420289855,0.149019607843137,21,41,25,38,70.7403126518087,Elementary School
219,Turner Elementary,2020-2021,95,2293.34561797753,2020,1767.0264,0.185840707964602,0.168032786885246,0.181159420289855,0.149019607843137,21,41,25,38,53.7626376153746,Elementary School
219,Turner Elementary,2021-2022,58,3280.80172413793,2021,1767.0264,0.185840707964602,0.168032786885246,0.181159420289855,0.149019607843137,21,41,25,38,32.8235050704392,Elementary School
219,Turner Elementary,2022-2023,133,7353.93294573643,2022,1767.0264,0.185840707964602,0.168032786885246,0.181159420289855,0.149019607843137,21,41,25,38,75.2676926615245,Elementary School
219,Turner Elementary,2023-2024,62,3709.00666666667,2023,1767.0264,0.185840707964602,0.168032786885246,0.181159420289855,0.149019607843137,21,41,25,38,35.0871950752971,Elementary School
219,Turner Elementary,2024-2025,49,6491.22,2024,1767.0264,0.185840707964602,0.168032786885246,0.181159420289855,0.149019607843137,21,41,25,38,27.730202559509,Elementary School
222,Urban Park Elementary,2017-2018,46,842.253260869565,2017,474.5234,0.0673076923076923,0.0638297872340426,0.0506912442396313,0.0528846153846154,14,27,11,22,96.9393711669435,Elementary School
222,Urban Park Elementary,2018-2019,46,1634.6,2018,474.5234,0.0673076923076923,0.0638297872340426,0.0506912442396313,0.0528846153846154,14,27,11,22,96.9393711669435,Elementary School
222,Urban Park Elementary,2019-2020,35,1087.78971428571,2019,474.5234,0.0673076923076923,0.0638297872340426,0.0506912442396313,0.0528846153846154,14,27,11,22,73.7582171922396,Elementary School
222,Urban Park Elementary,2020-2021,14,3041.86357142857,2020,474.5234,0.0673076923076923,0.0638297872340426,0.0506912442396313,0.0528846153846154,14,27,11,22,29.5032868768959,Elementary School
222,Urban Park Elementary,2021-2022,25,2621.044,2021,474.5234,0.0673076923076923,0.0638297872340426,0.0506912442396313,0.0528846153846154,14,27,11,22,52.6844408515997,Elementary School
222,Urban Park Elementary,2022-2023,16,5089.62777777778,2022,474.5234,0.0673076923076923,0.0638297872340426,0.0506912442396313,0.0528846153846154,14,27,11,22,33.7180421450238,Elementary School
222,Urban Park Elementary,2023-2024,32,7076.94928571429,2023,474.5234,0.0673076923076923,0.0638297872340426,0.0506912442396313,0.0528846153846154,14,27,11,22,67.4360842900477,Elementary School
222,Urban Park Elementary,2024-2025,14,3394.45923076923,2024,474.5234,0.0673076923076923,0.0638297872340426,0.0506912442396313,0.0528846153846154,14,27,11,22,29.5032868768959,Elementary School
224,Walnut Hill Elementary,2017-2018,14,930.362142857143,2017,303.6945,0.0440251572327044,0.0524590163934426,0.0542635658914729,0.0458015267175573,7,16,7,12,46.0989579989101,Elementary School
224,Walnut Hill Elementary,2018-2019,10,770.817,2018,303.6945,0.0440251572327044,0.0524590163934426,0.0542635658914729,0.0458015267175573,7,16,7,12,32.9278271420786,Elementary School
224,Walnut Hill Elementary,2019-2020,25,1596.3976,2019,303.6945,0.0440251572327044,0.0524590163934426,0.0542635658914729,0.0458015267175573,7,16,7,12,82.3195678551966,Elementary School
224,Walnut Hill Elementary,2020-2021,11,177.619,2020,303.6945,0.0440251572327044,0.0524590163934426,0.0542635658914729,0.0458015267175573,7,16,7,12,36.2206098562865,Elementary School
224,Walnut Hill Elementary,2021-2022,3,1680,2021,303.6945,0.0440251572327044,0.0524590163934426,0.0542635658914729,0.0458015267175573,7,16,7,12,9.87834814262359,Elementary School
224,Walnut Hill Elementary,2022-2023,1,0,2022,303.6945,0.0440251572327044,0.0524590163934426,0.0542635658914729,0.0458015267175573,7,16,7,12,3.29278271420786,Elementary School
224,Walnut Hill Elementary,2023-2024,3,4663.33333333333,2023,303.6945,0.0440251572327044,0.0524590163934426,0.0542635658914729,0.0458015267175573,7,16,7,12,9.87834814262359,Elementary School
225,Webster Elementary,2017-2018,562,659.680889679715,2017,2383.9549,0.120805369127517,0.129139072847682,0.176,0.14963503649635,18,39,22,41,235.742714763606,Elementary School
225,Webster Elementary,2018-2019,717,939.036569037657,2018,2383.9549,0.120805369127517,0.129139072847682,0.176,0.14963503649635,18,39,22,41,300.760723283817,Elementary School
225,Webster Elementary,2019-2020,489,787.663047034765,2019,2383.9549,0.120805369127517,0.129139072847682,0.176,0.14963503649635,18,39,22,41,205.1213301057,Elementary School
225,Webster Elementary,2020-2021,149,2025.93470588235,2020,2383.9549,0.120805369127517,0.129139072847682,0.176,0.14963503649635,18,39,22,41,62.5011823839453,Elementary School
225,Webster Elementary,2021-2022,373,2495.27537634409,2021,2383.9549,0.120805369127517,0.129139072847682,0.176,0.14963503649635,18,39,22,41,156.462691471219,Elementary School
225,Webster Elementary,2022-2023,350,2956.1645886076,2022,2383.9549,0.120805369127517,0.129139072847682,0.176,0.14963503649635,18,39,22,41,146.814857948865,Elementary School
225,Webster Elementary,2023-2024,261,3501.0901980198,2023,2383.9549,0.120805369127517,0.129139072847682,0.176,0.14963503649635,18,39,22,41,109.481936927582,Elementary School
225,Webster Elementary,2024-2025,125,3038.85226086957,2024,2383.9549,0.120805369127517,0.129139072847682,0.176,0.14963503649635,18,39,22,41,52.4338778388803,Elementary School
226,Weiss Elementary,2017-2018,102,1125.76284313726,2017,1981.6591,0.0614525139664804,0.0580110497237569,0.121693121693122,0.101522842639594,11,21,23,40,51.4720216004862,Elementary School
226,Weiss Elementary,2018-2019,129,1003.34736434109,2018,1981.6591,0.0614525139664804,0.0580110497237569,0.121693121693122,0.101522842639594,11,21,23,40,65.0969684947325,Elementary School
226,Weiss Elementary,2019-2020,381,873.803385826772,2019,1981.6591,0.0614525139664804,0.0580110497237569,0.121693121693122,0.101522842639594,11,21,23,40,192.263139507698,Elementary School
226,Weiss Elementary,2020-2021,154,2969.02443708609,2020,1981.6591,0.0614525139664804,0.0580110497237569,0.121693121693122,0.101522842639594,11,21,23,40,77.7126600634791,Elementary School
226,Weiss Elementary,2021-2022,57,3109.31107142857,2021,1981.6591,0.0614525139664804,0.0580110497237569,0.121693121693122,0.101522842639594,11,21,23,40,28.7637767767423,Elementary School
226,Weiss Elementary,2022-2023,100,2435.3977173913,2022,1981.6591,0.0614525139664804,0.0580110497237569,0.121693121693122,0.101522842639594,11,21,23,40,50.4627662749865,Elementary School
226,Weiss Elementary,2023-2024,66,2866.09345454546,2023,1981.6591,0.0614525139664804,0.0580110497237569,0.121693121693122,0.101522842639594,11,21,23,40,33.3054257414911,Elementary School
226,Weiss Elementary,2024-2025,39,2756.30472222222,2024,1981.6591,0.0614525139664804,0.0580110497237569,0.121693121693122,0.101522842639594,11,21,23,40,19.6804788472447,Elementary School
229,Winnetka Elementary,2017-2018,17,812.058823529412,2017,232.9715,0.0131578947368421,0.0165562913907285,0.0401234567901235,0.0326086956521739,4,10,13,21,72.9702989421453,Elementary School
229,Winnetka Elementary,2018-2019,14,1459.04142857143,2018,232.9715,0.0131578947368421,0.0165562913907285,0.0401234567901235,0.0326086956521739,4,10,13,21,60.0931873641197,Elementary School
229,Winnetka Elementary,2019-2020,4,1525,2019,232.9715,0.0131578947368421,0.0165562913907285,0.0401234567901235,0.0326086956521739,4,10,13,21,17.1694821040342,Elementary School
229,Winnetka Elementary,2020-2021,6,862.8,2020,232.9715,0.0131578947368421,0.0165562913907285,0.0401234567901235,0.0326086956521739,4,10,13,21,25.7542231560513,Elementary School
229,Winnetka Elementary,2021-2022,7,1524.28571428571,2021,232.9715,0.0131578947368421,0.0165562913907285,0.0401234567901235,0.0326086956521739,4,10,13,21,30.0465936820598,Elementary School
229,Winnetka Elementary,2022-2023,10,2581.25,2022,232.9715,0.0131578947368421,0.0165562913907285,0.0401234567901235,0.0326086956521739,4,10,13,21,42.9237052600855,Elementary School
229,Winnetka Elementary,2023-2024,12,2657.605,2023,232.9715,0.0131578947368421,0.0165562913907285,0.0401234567901235,0.0326086956521739,4,10,13,21,51.5084463121026,Elementary School
229,Winnetka Elementary,2024-2025,1,,2024,232.9715,0.0131578947368421,0.0165562913907285,0.0401234567901235,0.0326086956521739,4,10,13,21,4.29237052600855,Elementary School
230,Withers Elementary,2017-2018,11,732.454545454546,2017,561.81,0.0209424083769634,0.0182291666666667,0.0540540540540541,0.0403022670025189,4,7,12,16,19.579573165305,Elementary School
230,Withers Elementary,2018-2019,12,1615.66666666667,2018,561.81,0.0209424083769634,0.0182291666666667,0.0540540540540541,0.0403022670025189,4,7,12,16,21.3595343621509,Elementary School
230,Withers Elementary,2019-2020,17,1569.64705882353,2019,561.81,0.0209424083769634,0.0182291666666667,0.0540540540540541,0.0403022670025189,4,7,12,16,30.2593403463805,Elementary School
230,Withers Elementary,2020-2021,14,1920.92214285714,2020,561.81,0.0209424083769634,0.0182291666666667,0.0540540540540541,0.0403022670025189,4,7,12,16,24.9194567558427,Elementary School
230,Withers Elementary,2021-2022,11,1623.11909090909,2021,561.81,0.0209424083769634,0.0182291666666667,0.0540540540540541,0.0403022670025189,4,7,12,16,19.579573165305,Elementary School
230,Withers Elementary,2022-2023,11,2628.17,2022,561.81,0.0209424083769634,0.0182291666666667,0.0540540540540541,0.0403022670025189,4,7,12,16,19.579573165305,Elementary School
230,Withers Elementary,2023-2024,5,11710.11,2023,561.81,0.0209424083769634,0.0182291666666667,0.0540540540540541,0.0403022670025189,4,7,12,16,8.89980598422955,Elementary School
230,Withers Elementary,2024-2025,3,18913.955,2024,561.81,0.0209424083769634,0.0182291666666667,0.0540540540540541,0.0403022670025189,4,7,12,16,5.33988359053773,Elementary School
233,Nathan Adams Elementary,2017-2018,85,1123.77517647059,2017,2616.8877,0.135483870967742,0.0940438871473354,0.0807453416149068,0.0852941176470588,21,30,13,29,32.4813326915022,Elementary School
233,Nathan Adams Elementary,2018-2019,155,1110.77322580645,2018,2616.8877,0.135483870967742,0.0940438871473354,0.0807453416149068,0.0852941176470588,21,30,13,29,59.2306654962687,Elementary School
233,Nathan Adams Elementary,2019-2020,103,1314.2740776699,2019,2616.8877,0.135483870967742,0.0940438871473354,0.0807453416149068,0.0852941176470588,21,30,13,29,39.359732555585,Elementary School
233,Nathan Adams Elementary,2020-2021,63,3174.6685106383,2020,2616.8877,0.135483870967742,0.0940438871473354,0.0807453416149068,0.0852941176470588,21,30,13,29,24.0743995242899,Elementary School
233,Nathan Adams Elementary,2021-2022,130,3141.289453125,2021,2616.8877,0.135483870967742,0.0940438871473354,0.0807453416149068,0.0852941176470588,21,30,13,29,49.6773323517092,Elementary School
233,Nathan Adams Elementary,2022-2023,106,3294.54884210526,2022,2616.8877,0.135483870967742,0.0940438871473354,0.0807453416149068,0.0852941176470588,21,30,13,29,40.5061325329322,Elementary School
233,Nathan Adams Elementary,2023-2024,168,2306.63628205128,2023,2616.8877,0.135483870967742,0.0940438871473354,0.0807453416149068,0.0852941176470588,21,30,13,29,64.1983987314396,Elementary School
233,Nathan Adams Elementary,2024-2025,101,1640.31539325843,2024,2616.8877,0.135483870967742,0.0940438871473354,0.0807453416149068,0.0852941176470588,21,30,13,29,38.5954659040203,Elementary School
234,Gonzalez Elementary,2017-2018,16,1071.8125,2017,581.1626,0.0333333333333333,0.0299539170506912,0.076,0.0717299578059072,7,13,19,34,27.5310214387505,Elementary School
234,Gonzalez Elementary,2018-2019,18,730.277777777778,2018,581.1626,0.0333333333333333,0.0299539170506912,0.076,0.0717299578059072,7,13,19,34,30.9723991185943,Elementary School
234,Gonzalez Elementary,2019-2020,11,626.818181818182,2019,581.1626,0.0333333333333333,0.0299539170506912,0.076,0.0717299578059072,7,13,19,34,18.927577239141,Elementary School
234,Gonzalez Elementary,2020-2021,12,456.818181818182,2020,581.1626,0.0333333333333333,0.0299539170506912,0.076,0.0717299578059072,7,13,19,34,20.6482660790629,Elementary School
234,Gonzalez Elementary,2021-2022,18,1128.23277777778,2021,581.1626,0.0333333333333333,0.0299539170506912,0.076,0.0717299578059072,7,13,19,34,30.9723991185943,Elementary School
234,Gonzalez Elementary,2022-2023,7,3405,2022,581.1626,0.0333333333333333,0.0299539170506912,0.076,0.0717299578059072,7,13,19,34,12.0448218794534,Elementary School
234,Gonzalez Elementary,2023-2024,15,2930.28125,2023,581.1626,0.0333333333333333,0.0299539170506912,0.076,0.0717299578059072,7,13,19,34,25.8103325988286,Elementary School
234,Gonzalez Elementary,2024-2025,6,5266.5,2024,581.1626,0.0333333333333333,0.0299539170506912,0.076,0.0717299578059072,7,13,19,34,10.3241330395314,Elementary School
235,Alexander Elementary,2017-2018,210,1112.07419047619,2017,1058.5908,0.125,0.150753768844221,0.132530120481928,0.1,13,30,11,18,198.376936583995,Elementary School
